url,depth,source,state,reason
https://petsone.pk/brand/prostar/,1,anchor,pending,
https://petsone.pk/brand/purelove/,1,anchor,pending,
https://petsone.pk/brand/purina/,1,anchor,pending,
https://petsone.pk/brand/purrs/,1,anchor,pending,
https://petsone.pk/brand/ranova/,1,anchor,pending,
https://petsone.pk/brand/realtree/,1,anchor,pending,
https://petsone.pk/brand/reflex/,1,anchor,pending,
https://petsone.pk/brand/remu/,1,anchor,pending,
https://petsone.pk/brand/rexy/,1,anchor,pending,
https://petsone.pk/brand/royal-canin/,1,anchor,pending,
https://petsone.pk/brand/royal-gold/,1,anchor,pending,
https://petsone.pk/brand/royalist/,1,anchor,pending,
https://petsone.pk/brand/sarar/,1,anchor,pending,
https://petsone.pk/brand/sheba/,1,anchor,pending,
https://petsone.pk/brand/sigma/,1,anchor,pending,
https://petsone.pk/brand/smartheart/,1,anchor,pending,
https://petsone.pk/brand/supa-paws/,1,anchor,pending,
https://petsone.pk/brand/t-farms/,1,anchor,pending,
https://petsone.pk/brand/tiger-pet/,1,anchor,pending,
https://petsone.pk/brand/topline/,1,anchor,pending,
https://petsone.pk/brand/trixie/,1,anchor,pending,
https://petsone.pk/brand/true-nature/,1,anchor,pending,
https://petsone.pk/brand/tuarna/,1,anchor,pending,
https://petsone.pk/brand/vegebrand/,1,anchor,pending,
https://petsone.pk/brand/veta-farm/,1,anchor,pending,
https://petsone.pk/brand/vittamaxx/,1,anchor,pending,
https://petsone.pk/brand/wagg/,1,anchor,pending,
https://petsone.pk/brand/waggles/,1,anchor,pending,
https://petsone.pk/brand/wainwrights/,1,anchor,pending,
https://petsone.pk/brand/wanpy/,1,anchor,pending,
https://petsone.pk/brand/webbox/,1,anchor,pending,
https://petsone.pk/brand/whiskit/,1,anchor,pending,
https://petsone.pk/brand/wiggles-wags/,1,anchor,pending,
https://petsone.pk/brand/wimow/,1,anchor,pending,
https://petsone.pk/brand/wonder-cat/,1,anchor,pending,
https://petsone.pk/brand/zimbo/,1,anchor,pending,
https://petsone.pk/brand/zoofari/,1,anchor,pending,
https://petsone.pk/category/dog/dog-food/,1,anchor,pending,
https://petsone.pk/best-dog-food-in-pakistan-2026/,1,anchor,pending,
https://petsone.pk/category/cat-food-reviews/,1,anchor,pending,
https://petsone.pk/whiskas-cat-food-price-in-pakistan-what-to-know/,1,anchor,pending,
https://petsone.pk/category/uncategorized/,1,anchor,pending,
https://petsone.pk/why-procan-dog-food-is-the-best-choice-for-your-pets-health/,1,anchor,pending,
https://petsone.pk/ways-you-can-help-rescue-animals/,1,anchor,pending,
https://petsone.pk/category/care-health/,1,anchor,pending,
https://petsone.pk/category/general/,1,anchor,pending,
https://petsone.pk/understanding-toxoplasmosis/,1,anchor,pending,
https://petsone.pk/vet-clinic-lahore/,1,anchor,pending,
https://petsone.pk/shop/?orderby=date,1,anchor,pending,
https://petsone.pk/shop/?orderby=trending,1,anchor,pending,
https://petsone.pk/product-category/pets-supplies/cat-supplies/,1,anchor,pending,
https://petsone.pk/product-category/pets-supplies/cat-supplies/cat-litter-and-waste-disposal/,1,anchor,pending,
https://petsone.pk/product-category/pets-supplies/cat-supplies/cat-beds-matts-and-houses/,1,anchor,pending,
https://petsone.pk/product-category/pets-supplies/cat-supplies/cat-cages-baskets-crates-doors/,1,anchor,pending,
https://petsone.pk/product-category/pets-supplies/cat-supplies/cat-clothing-shoes-accessories-pet-clothes/,1,anchor,pending,
https://petsone.pk/product-category/pets-supplies/cat-supplies/cat-collars-leashes-and-harness/,1,anchor,pending,
https://petsone.pk/product-category/pets-supplies/dog-supplies/,1,anchor,pending,
https://petsone.pk/product-category/pets-supplies/dog-supplies/dog-carriers-and-jet-boxes/,1,anchor,pending,
https://petsone.pk/product-category/pets-supplies/dog-supplies/dog-grooming-supplies/,1,anchor,pending,
https://petsone.pk/product-category/pets-supplies/dog-supplies/dog-grooming-supplies/dog-shampoo/,1,anchor,pending,
https://petsone.pk/product-category/pets-supplies/dog-supplies/dog-grooming-supplies/dog-fur-care-products/,1,anchor,pending,
https://petsone.pk/product-category/pets-supplies/dog-supplies/dog-clothing-pet-clothes/,1,anchor,pending,
https://petsone.pk/product-category/pets-supplies/dog-supplies/dog-grooming-supplies/dog-combs-and-brushes/,1,anchor,pending,
https://petsone.pk/product-category/pets-supplies/birds/,1,anchor,pending,
https://petsone.pk/product-category/pets-supplies/pets-pharmacy/,1,anchor,pending,
https://petsone.pk/track-order/,1,anchor,pending,
